DDH_name,From_m,To_m,JoinID,Sample_length_m,Al_pct,Si_pct,S_pct,K_pct,Ca_pct,Ti_ppm,Mn_ppm,Fe_pct,Cu_ppm,Rb_ppm,Sr_ppm,Major_Unit_Interp
DDH-1,1034.800049,1034.900024,SCC-0011034.81034.9,0.100000001,6.447999954,38.30519867,0.547399998,7.048900127,0.224099994,1691,152,0.962599993,2293,228,64,Oracle Granite
DDH-1,1034.900024,1035,SCC-0011034.91035,0.100000001,5.886499882,34.66989899,0.275400013,5.632500172,0.194499999,1139,103,0.813199997,1250,152,47,Oracle Granite
DDH-1,1035,1035.099976,SCC-00110351035.1,0.100000001,7.15500021,34.59579849,0.359100014,6.40530014,0.243300006,827,177,0.817700028,1671,220,60,Oracle Granite
DDH-1,1035.099976,1035.199951,SCC-0011035.11035.2,0.100000001,6.163000107,30.49609947,0.461800009,6.83920002,0.178599998,1047,84,0.757000029,2078,200,72,Oracle Granite
DDH-1,1035.199951,1035.300049,SCC-0011035.21035.3,0.100000001,6.691800117,34.59180069,0.413899988,8.11439991,0.246800005,1048,119,1.074900031,3084,258,77,Oracle Granite
DDH-1,1035.300049,1035.400024,SCC-0011035.31035.4,0.100000001,6.737299919,33.91880035,0.327300012,7.744599819,0.389400005,1278,215,1.045699954,2223,294,91,Oracle Granite
DDH-1,1035.400024,1035.5,SCC-0011035.41035.5,0.100000001,5.722000122,35.22019958,0.549899995,6.261300087,0.308200002,1454,219,0.900300026,2541,215,70,Oracle Granite
DDH-1,1035.5,1035.599976,SCC-0011035.51035.6,0.100000001,7.105100155,36.51979828,0.717000008,7.005400181,0.262100011,1011,160,1.02699995,3153,226,58,Oracle Granite
DDH-1,1035.599976,1035.699951,SCC-0011035.61035.7,0.100000001,6.146500111,33.96310043,0.48120001,7.182300091,0.485500008,1217,214,0.989600003,2362,256,78,Oracle Granite
DDH-1,1035.699951,1035.800049,SCC-0011035.71035.8,0.100000001,5.716300011,30.43160057,0.256099999,5.956099987,0.189899996,1084,174,1.085299969,2501,184,46,Oracle Granite
DDH-1,1035.800049,1035.900024,SCC-0011035.81035.9,0.100000001,6.595399857,35.73820114,0.594500005,6.149600029,0.360599995,1346,185,1.44749999,2567,202,50,Oracle Granite
DDH-1,1035.900024,1036,SCC-0011035.91036,0.100000001,5.330299854,32.76810074,0.612399995,5.7020998,0.225500003,1550,154,1.526100039,1474,161,46,Oracle Granite
DDH-1,1036,1036.099976,SCC-00110361036.1,0.100000001,5.254600048,35.40969849,0.894299984,5.358399868,0.175400004,1178,131,1.064900041,2552,139,37,Oracle Granite
DDH-1,1036.099976,1036.199951,SCC-0011036.11036.2,0.100000001,6.637000084,42.5870018,1.356299996,6.449699879,0.262699991,1314,144,1.2148,3763,187,53,Oracle Granite
DDH-1,1036.199951,1036.300049,SCC-0011036.21036.3,0.100000001,6.480199814,31.81559944,0.25819999,6.84499979,0.320300013,916,220,0.780700028,2075,309,88,Oracle Granite
DDH-1,1036.300049,1036.400024,SCC-0011036.31036.4,0.100000001,5.748400211,34.66419983,0.26820001,6.038700104,0.157199994,959,111,0.609899998,2059,169,58,Oracle Granite
DDH-1,1036.400024,1036.5,SCC-0011036.41036.5,0.100000001,6.474400043,34.70800018,0.321399987,7.180799961,0.242899999,1562,215,1.106899977,935,193,62,Oracle Granite
DDH-1,1036.5,1036.599976,SCC-0011036.51036.6,0.100000001,7.355800152,43.06159973,0.466899991,6.899400234,0.205300003,1461,265,1.561699986,3450,199,57,Oracle Granite
DDH-1,1036.699951,1036.800049,SCC-0011036.71036.8,0.100000001,7.070600033,36.02970123,0.407599986,5.670599937,0.164000005,1093,153,1.795400023,2656,223,59,Oracle Granite
DDH-1,1036.800049,1036.900024,SCC-0011036.81036.9,0.100000001,7.927400112,37.11619949,0.390100002,6.432199955,0.198899999,1303,167,2.069099903,2713,241,65,Oracle Granite
DDH-1,1036.900024,1037,SCC-0011036.91037,0.100000001,7.643700123,35.33140182,0.389499992,6.953000069,0.182400003,1608,110,1.153800011,2563,210,55,Oracle Granite
DDH-1,1037.199951,1037.300049,SCC-0011037.21037.3,0.100000001,6.269899845,28.91180038,0.602400005,5.577700138,0.214399993,975,107,1.120300055,2646,191,65,Oracle Granite
DDH-1,1037.300049,1037.400024,SCC-0011037.31037.4,0.100000001,7.701000214,33.3844986,0.639500022,6.508200169,0.292499989,1079,179,1.73269999,2646,287,66,Oracle Granite
DDH-1,1037.400024,1037.5,SCC-0011037.41037.5,0.100000001,7.950300217,36.67969894,0.431100011,6.882699966,0.178200006,1208,116,1.16170001,2240,207,70,Oracle Granite
DDH-1,1037.5,1037.599976,SCC-0011037.51037.6,0.100000001,7.379899979,33.1332016,0.809300005,6.314400196,0.359499991,1586,189,1.077900052,2800,194,80,Oracle Granite
DDH-1,1037.599976,1037.699951,SCC-0011037.61037.7,0.100000001,8.002200127,34.18479919,0.624300003,6.960299969,0.270999998,1530,164,1.377099991,2399,212,92,Oracle Granite
DDH-1,1037.699951,1037.800049,SCC-0011037.71037.8,0.100000001,5.758600235,27.09600067,0.301600009,5.47879982,0.152600005,1094,95,0.838699996,2872,155,59,Oracle Granite
DDH-1,1037.800049,1037.900024,SCC-0011037.81037.9,0.100000001,7.095499992,33.64199829,0.478799999,6.694900036,0.38350001,1071,191,0.761900008,2075,201,75,Oracle Granite
DDH-1,1037.900024,1038,SCC-0011037.91038,0.100000001,7.189400196,32.35300064,0.424299985,5.838799953,0.282000005,1264,146,1.093199968,4603,188,68,Oracle Granite
DDH-1,1038,1038.099976,SCC-00110381038.1,0.100000001,8.295700073,33.67169952,0.404900014,6.328800201,0.237100005,1114,221,1.329300046,3880,214,53,Oracle Granite
DDH-1,1038.300049,1038.400024,SCC-0011038.31038.4,0.100000001,5.522799969,29.64380074,0.6699,5.387499809,0.467200011,734,297,0.806699991,1698,186,62,Oracle Granite
DDH-1,1038.400024,1038.5,SCC-0011038.41038.5,0.100000001,7.26060009,28.4477005,1.186200023,6.532599926,0.732500017,1120,377,1.648200035,2626,300,103,Oracle Granite
DDH-1,1038.5,1038.599976,SCC-0011038.51038.6,0.100000001,6.551099777,29.15909958,0.817900002,5.661699772,0.63499999,1176,347,1.460299969,1605,177,65,Oracle Granite
DDH-1,1038.599976,1038.699951,SCC-0011038.61038.7,0.100000001,5.680600166,29.58740044,0.484800011,5.699399948,0.243499994,1180,262,1.912500024,2903,244,69,Oracle Granite
DDH-1,1038.699951,1038.800049,SCC-0011038.71038.8,0.100000001,6.933300018,32.23669815,0.664699972,6.776000023,0.261900008,1292,207,2.192500114,3631,240,72,Oracle Granite
DDH-1,1038.800049,1038.900024,SCC-0011038.81038.9,0.100000001,6.580599785,33.76689911,0.521399975,4.399400234,0.135000005,1277,190,4.220799923,3993,227,39,Oracle Granite
DDH-1,1038.900024,1039,SCC-0011038.91039,0.100000001,7.424900055,35.27759933,0.499599993,5.576200008,0.266900003,1630,273,3.333600044,3641,208,57,Oracle Granite
DDH-1,1039,1039.099976,SCC-00110391039.1,0.100000001,8.389200211,34.00790024,0.609000027,6.693399906,0.373299986,1670,246,2.120699883,3232,247,88,Oracle Granite
DDH-1,1039.099976,1039.199951,SCC-0011039.11039.2,0.100000001,8.062600136,29.73999977,0.707700014,6.700200081,0.443599999,1401,325,2.590899944,3330,245,70,Oracle Granite
DDH-1,1039.300049,1039.400024,SCC-0011039.31039.4,0.100000001,6.469200134,32.22499847,0.952700019,5.095099926,0.294099987,1037,133,1.450899959,2756,184,63,Oracle Granite
DDH-1,1039.400024,1039.5,SCC-0011039.41039.5,0.100000001,9.127400398,36.25730133,1.132799983,7.819699764,0.395999998,1314,292,1.326400042,2943,223,82,Oracle Granite
DDH-1,1039.5,1039.599976,SCC-0011039.51039.6,0.100000001,6.64139986,30.65859985,0.716199994,5.864600182,0.227200001,1771,197,2.088500023,2758,214,85,Oracle Granite
DDH-1,1039.599976,1039.699951,SCC-0011039.61039.7,0.100000001,8.10130024,33.71580124,0.957099974,6.76240015,0.282599986,2449,209,2.784100056,2917,198,79,Oracle Granite
DDH-1,1039.699951,1039.800049,SCC-0011039.71039.8,0.100000001,7.302000046,34.54309845,0.894999981,5.297200203,0.282200009,2615,260,3.108500004,2163,165,85,Oracle Granite
DDH-1,1039.800049,1039.900024,SCC-0011039.81039.9,0.100000001,6.852600098,32.09170151,0.687900007,6.475500107,0.190599993,1690,189,2.149600029,2981,188,74,Oracle Granite
DDH-1,1039.900024,1040,SCC-0011039.91040,0.100000001,7.231999874,31.08530045,0.47299999,6.319499969,0.190500006,1445,198,2.255899906,1921,215,67,Oracle Granite
DDH-1,1040,1040.099976,SCC-00110401040.1,0.100000001,6.433400154,33.7220993,0.765200019,6.63710022,0.1954,1452,189,1.938500047,2599,228,66,Oracle Granite
DDH-1,1040.099976,1040.199951,SCC-0011040.11040.2,0.100000001,7.444600105,32.31060028,0.722199976,7.574999809,0.241400003,1496,154,2.299000025,2962,237,84,Oracle Granite
DDH-1,1040.199951,1040.300049,SCC-0011040.21040.3,0.100000001,8.856399536,34.86420059,0.636799991,7.177999973,0.245700002,1189,196,2.152499914,2509,322,106,Oracle Granite
DDH-1,1040.300049,1040.400024,SCC-0011040.31040.4,0.100000001,7.68900013,33.88619995,0.648500025,6.529099941,0.232099995,1122,136,1.35800004,3186,243,85,Oracle Granite
DDH-1,1040.400024,1040.5,SCC-0011040.41040.5,0.100000001,6.660900116,33.84379959,0.659300029,7.241499901,0.149700001,1153,130,1.547199965,3968,207,57,Oracle Granite
DDH-1,1040.5,1040.599976,SCC-0011040.51040.6,0.100000001,6.578800201,28.97529984,0.471100003,5.806000233,0.119999997,1224,106,1.191799998,3505,181,52,Oracle Granite
DDH-1,1040.599976,1040.699951,SCC-0011040.61040.7,0.100000001,6.64260006,33.15620041,0.92049998,6.926799774,0.279000014,971,83,1.034399986,2224,250,86,Oracle Granite
DDH-1,1040.699951,1040.800049,SCC-0011040.71040.8,0.100000001,6.978099823,35.73080063,0.997300029,6.377099991,0.269899994,1069,118,1.34070003,4763,233,69,Oracle Granite
DDH-1,1040.800049,1040.900024,SCC-0011040.81040.9,0.100000001,8.796699524,33.07210159,0.326999992,6.198900223,0.135399997,1677,109,1.73269999,1862,220,57,Oracle Granite
DDH-1,1040.900024,1041,SCC-0011040.91041,0.100000001,6.777599812,30.58189964,0.415100008,5.37680006,0.382099986,1284,241,1.206699967,1500,210,73,Oracle Granite
DDH-1,1041,1041.099976,SCC-00110411041.1,0.100000001,7.771100044,37.55189896,0.474700004,6.529399872,0.292100012,1570,242,1.683200002,3295,245,72,Oracle Granite
DDH-1,1041.099976,1041.199951,SCC-0011041.11041.2,0.100000001,6.157400131,23.0583992,0.5704,5.075399876,0.136199996,1114,70,1.289800048,3313,179,52,Oracle Granite
DDH-1,1041.199951,1041.300049,SCC-0011041.21041.3,0.100000001,9.636899948,33.18249893,1.200700045,7.571400166,0.372500002,3841,176,2.295300007,4945,334,124,Oracle Granite
DDH-1,1041.300049,1041.400024,SCC-0011041.31041.4,0.100000001,7.698800087,32.88280106,0.649900019,5.91230011,0.189099997,1338,124,1.606999993,2878,157,49,Oracle Granite
DDH-1,1042.699951,1042.800049,SCC-0011042.71042.8,0.100000001,7.492599964,32.1534996,0.582899988,6.904099941,0.100599997,1297,71,1.121799946,3487,212,73,Oracle Granite
DDH-1,1042.800049,1042.900024,SCC-0011042.81042.9,0.100000001,6.352200031,26.70459938,0.44569999,5.083199978,0.080300003,1147,127,2.75909996,8775,167,51,Oracle Granite
DDH-1,1042.900024,1043,SCC-0011042.91043,0.100000001,7.440000057,33.78290176,0.637600005,6.088500023,0.2095,1139,253,3.494800091,2593,260,70,Oracle Granite
DDH-1,1043,1043.099976,SCC-00110431043.1,0.100000001,6.624199867,32.33919907,0.537899971,5.967199802,0.187600002,1012,203,2.119600058,2146,194,58,Oracle Granite
DDH-1,1043.099976,1043.199951,SCC-0011043.11043.2,0.100000001,8.278699875,34.21960068,0.515799999,6.395800114,0.30219999,1740,197,2.234499931,2394,222,65,Oracle Granite
DDH-1,1043.199951,1043.300049,SCC-0011043.21043.3,0.100000001,9.650300026,36.09790039,0.73360002,6.294400215,0.337399989,1316,267,2.271199942,2861,202,65,Oracle Granite
DDH-1,1043.300049,1043.400024,SCC-0011043.31043.4,0.100000001,6.818500042,31.97019958,0.645500004,6.204400063,0.179700002,1264,147,1.77670002,2997,201,67,Oracle Granite
DDH-1,1043.400024,1043.5,SCC-0011043.41043.5,0.100000001,7.824200153,36.98899841,0.755800009,7.445700169,0.189999998,1362,238,1.680199981,3300,220,83,Oracle Granite
DDH-1,1043.5,1043.599976,SCC-0011043.51043.6,0.100000001,7.82859993,36.19549942,0.553300023,6.72179985,0.162499994,1182,84,1.556699991,3492,234,76,Oracle Granite
DDH-1,1043.599976,1043.699951,SCC-0011043.61043.7,0.100000001,7.755000114,35.98180008,0.518899977,6.531300068,0.257600009,1551,129,1.7148,2484,215,66,Oracle Granite
DDH-1,1043.699951,1043.800049,SCC-0011043.71043.8,0.100000001,8.407500267,36.96979904,0.727299988,6.726200104,0.200200006,1525,209,2.235599995,4394,224,68,Oracle Granite
DDH-1,1043.800049,1043.900024,SCC-0011043.81043.9,0.100000001,6.404799938,30.17289925,0.294999987,6.122700214,0.137899995,1450,87,1.791300058,4608,205,81,Oracle Granite
DDH-1,1043.900024,1044,SCC-0011043.91044,0.100000001,5.9447999,30.55459976,0.416500002,6.405099869,0.133100003,1134,123,1.50849998,3200,173,69,Oracle Granite
DDH-1,1044,1044.099976,SCC-00110441044.1,0.100000001,7.306900024,33.66500092,0.652400017,7.164000034,0.201800004,2686,158,2.798899889,5193,192,66,Oracle Granite
DDH-1,1044.099976,1044.199951,SCC-0011044.11044.2,0.100000001,6.20179987,31.86179924,0.416000009,6.152599812,0.165900007,986,173,1.812899947,1753,169,44,Oracle Granite
DDH-1,1044.199951,1044.300049,SCC-0011044.21044.3,0.100000001,6.368000031,37.24219894,0.575600028,6.260799885,0.237800002,1280,167,1.731699944,2695,209,64,Oracle Granite
DDH-1,1044.300049,1044.400024,SCC-0011044.31044.4,0.100000001,8.272100449,41.25569916,0.541899979,6.559800148,0.279199988,1049,199,1.51880002,2143,186,45,Oracle Granite
DDH-1,1044.400024,1044.5,SCC-0011044.41044.5,0.100000001,4.582399845,26.44980049,0.615800023,5.859899998,0.475499988,1333,210,1.56099999,3491,208,81,Oracle Granite
DDH-1,1044.5,1044.599976,SCC-0011044.51044.6,0.100000001,6.287399769,32.79309845,1.359200001,6.831299782,0.402999997,1349,88,1.200299978,3371,204,91,Oracle Granite
DDH-1,1044.599976,1044.699951,SCC-0011044.61044.7,0.100000001,5.948900223,36.9640007,1.129600048,5.65500021,0.278200001,1123,110,1.050400019,2823,173,69,Oracle Granite
DDH-1,1044.699951,1044.800049,SCC-0011044.71044.8,0.100000001,7.963900089,34.44869995,1.17110002,6.706399918,0.319499999,1335,142,1.699000001,6056,253,106,Oracle Granite
DDH-1,1044.800049,1044.900024,SCC-0011044.81044.9,0.100000001,7.904600143,32.94919968,0.580200016,5.676499844,0.118500002,1455,160,3.012300014,5376,226,46,Oracle Granite
DDH-1,1044.900024,1045,SCC-0011044.91045,0.100000001,6.767700195,28.39459991,0.555499971,5.466499805,0.209600002,1116,160,1.971199989,2913,197,59,Oracle Granite
DDH-1,1045,1045.099976,SCC-00110451045.1,0.100000001,7.698500156,28.07040024,2.33310008,3.236999989,0.940599978,1468,255,2.573400021,658,223,117,Oracle Granite
DDH-1,1045.099976,1045.199951,SCC-0011045.11045.2,0.100000001,8.5,34.56669998,1.963500023,4.07490015,0.837400019,1548,311,2.25090003,1219,187,110,Oracle Granite
DDH-1,1045.300049,1045.400024,SCC-0011045.31045.4,0.100000001,7.444300175,30.8416996,0.581700027,5.256499767,0.198699996,442,106,0.878199995,5728,188,63,Oracle Granite
DDH-1,1045.400024,1045.5,SCC-0011045.41045.5,0.100000001,7.485899925,37.73249817,0.430200011,6.202000141,0.175799996,1681,204,1.699599981,2263,205,75,Oracle Granite
DDH-1,1045.5,1045.599976,SCC-0011045.51045.6,0.100000001,6.437900066,36.20980072,0.237399995,3.845200062,0.197999999,2694,215,3.497200012,5750,162,63,Oracle Granite
DDH-1,1045.699951,1045.800049,SCC-0011045.71045.8,0.100000001,6.58190012,33.43299866,0.241999999,5.228899956,0.193900004,1953,204,2.443200111,750,179,84,Oracle Granite
DDH-1,1046,1046.099976,SCC-00110461046.1,0.100000001,7.929200172,39.52310181,0.521099985,6.855000019,0.1391,1339,111,1.365100026,3342,214,93,Oracle Granite
DDH-1,1046.099976,1046.199951,SCC-0011046.11046.2,0.100000001,7.235099792,32.52370071,0.372399986,6.618500233,0.125,832,117,0.800800025,2510,191,68,Oracle Granite
DDH-1,1046.199951,1046.300049,SCC-0011046.21046.3,0.100000001,7.353300095,33.82870102,0.486900002,5.590099812,0.323100001,1078,137,1.252200007,3306,205,64,Oracle Granite
DDH-1,1046.300049,1046.400024,SCC-0011046.31046.4,0.100000001,6.211299896,33.93429947,0.574800014,5.138199806,0.221300006,1031,199,1.264700055,1862,186,63,Oracle Granite
DDH-1,1046.400024,1046.5,SCC-0011046.41046.5,0.100000001,6.925499916,35.58959961,0.475400001,6.006100178,0.135499999,1533,126,0.868600011,1828,169,68,Oracle Granite
DDH-1,1046.599976,1046.699951,SCC-0011046.61046.7,0.100000001,6.921599865,34.89179993,0.386799991,6.736499786,0.169,1331,161,0.908599973,964,187,67,Oracle Granite
DDH-1,1046.699951,1046.800049,SCC-0011046.71046.8,0.100000001,6.050799847,39.42739868,0.546199977,6.03249979,0.201800004,1020,133,0.744099975,929,170,62,Oracle Granite
DDH-1,1047,1047.099976,SCC-00110471047.1,0.100000001,7.319300175,36.38809967,0.443800002,6.644499779,0.25060001,820,141,0.640900016,742,198,88,Oracle Granite
DDH-1,1047.099976,1047.199951,SCC-0011047.11047.2,0.100000001,8.353899956,36.96839905,0.302300006,8.181799889,0.1338,707,86,0.688899994,582,314,117,Oracle Granite
DDH-1,1047.199951,1047.300049,SCC-0011047.21047.3,0.100000001,9.071000099,35.61830139,0.318399996,6.488399982,0.189700007,985,121,1.192199945,1665,249,82,Oracle Granite
DDH-1,1047.300049,1047.400024,SCC-0011047.31047.4,0.100000001,8.203300476,36.60520172,0.323399991,7.686200142,0.165800005,1017,92,0.772400022,1289,209,87,Oracle Granite
DDH-1,1047.400024,1047.5,SCC-0011047.41047.5,0.100000001,7.331200123,35.99629974,0.50120002,6.012800217,0.160899997,1268,126,1.003399968,1969,197,68,Oracle Granite
DDH-1,1047.5,1047.599976,SCC-0011047.51047.6,0.100000001,8.752799988,34.1114006,0.763400018,6.754000187,0.248099998,1552,112,1.414999962,1950,213,80,Oracle Granite
DDH-1,1047.599976,1047.699951,SCC-0011047.61047.7,0.100000001,8.114800453,38.90930176,0.768700004,6.90899992,0.400299996,1389,157,1.4102,5188,171,62,Oracle Granite
DDH-1,1047.800049,1047.900024,SCC-0011047.81047.9,0.100000001,6.039400101,29.6637001,0.824199975,4.877500057,0.339100003,1421,244,1.476600051,2022,212,98,Oracle Granite
DDH-1,1047.900024,1048,SCC-0011047.91048,0.100000001,7.199699879,41.02600098,0.447299987,6.758200169,0.182799995,1000,94,0.704100013,1156,218,80,Oracle Granite
DDH-1,1048,1048.099976,SCC-00110481048.1,0.100000001,7.001399994,33.06900024,0.372900009,6.258399963,0.224299997,1646,187,1.187899947,1143,216,64,Oracle Granite
DDH-1,1048.099976,1048.199951,SCC-0011048.11048.2,0.100000001,6.377900124,29.80459976,0.217299998,5.646699905,0.455599993,1518,187,0.843100011,1026,226,78,Oracle Granite
DDH-1,1048.199951,1048.300049,SCC-0011048.21048.3,0.100000001,6.387800217,33.89350128,0.282400012,5.906300068,0.341199994,879,142,0.790300012,2188,195,77,Oracle Granite
DDH-1,1048.300049,1048.400024,SCC-0011048.31048.4,0.100000001,7.567399979,37.8771019,0.306199998,6.914500237,0.316900015,1525,214,1.022199988,906,200,70,Oracle Granite
DDH-1,1048.400024,1048.5,SCC-0011048.41048.5,0.100000001,7.425600052,31.95630074,1.573699951,5.894100189,0.3495,922,278,3.425499916,17447,173,46,Oracle Granite
DDH-1,1048.800049,1048.900024,SCC-0011048.81048.9,0.100000001,6.264500141,30.5060997,0.208800003,5.106400013,0.246399999,835,136,0.722800016,574,148,50,Oracle Granite
DDH-1,1048.900024,1049,SCC-0011048.91049,0.100000001,6.247900009,29.02759933,0.229000002,5.954299927,0.242500007,989,103,0.811699986,752,207,64,Oracle Granite
DDH-1,1049,1049.099976,SCC-00110491049.1,0.100000001,5.554900169,32.42789841,0.487800002,5.737800121,0.123499997,666,128,0.900600016,1151,233,56,Oracle Granite
DDH-1,1049.099976,1049.199951,SCC-0011049.11049.2,0.100000001,7.273799896,35.46749878,0.232800007,5.740499973,0.120099999,801,93,0.685299993,534,209,57,Oracle Granite
DDH-1,1049.199951,1049.300049,SCC-0011049.21049.3,0.100000001,7.125999928,37.85990143,0.298599988,6.085400105,0.230900005,1266,181,1.096199989,1257,205,54,Oracle Granite
DDH-1,1049.300049,1049.400024,SCC-0011049.31049.4,0.100000001,8.582500458,34.44079971,0.356299996,6.72329998,0.2271,1439,177,1.743700027,1512,203,82,Oracle Granite
DDH-1,1049.400024,1049.5,SCC-0011049.41049.5,0.100000001,6.113800049,34.87739944,0.291200012,5.380199909,0.135299996,872,108,0.752300024,589,184,60,Oracle Granite
DDH-1,1049.5,1049.599976,SCC-0011049.51049.6,0.100000001,7.164999962,36.30179977,0.270099998,6.346300125,0.196899995,973,179,0.91960001,948,247,85,Oracle Granite
DDH-1,1049.599976,1049.699951,SCC-0011049.61049.7,0.100000001,6.350599766,33.09230042,0.559599996,5.064199924,0.176699996,812,165,1.296700001,1487,253,70,Oracle Granite
